datum,M01AB,M01AE,N02BA,N02BE,N05B,N05C,R03,R06,Year,Month,Hour,Weekday Name,Total_sales
5/28/2017,1.99,6.243,2.45,11.19,2.0,0.0,0.0,3.0,2017,5,276,Sunday,26.872999999999998
5/29/2017,3.34,4.023,1.6,28.0,4.0,2.0,4.0,5.0,2017,5,276,Monday,51.963
5/30/2017,8.0,3.396,4.3,25.0,3.0,0.0,5.0,5.0,2017,5,276,Tuesday,53.696
5/31/2017,4.0,2.429,7.0,12.2,6.0,4.0,1.0,5.0,2017,5,276,Wednesday,41.629
6/1/2017,1.34,3.67,2.0,21.4,10.0,0.0,2.0,2.0,2017,6,276,Thursday,42.41
6/2/2017,2.33,4.0,4.0,17.4,9.0,1.0,5.0,3.0,2017,6,276,Friday,45.73
6/3/2017,5.0,1.726,3.0,10.0,3.0,1.0,22.0,2.0,2017,6,276,Saturday,47.726
6/4/2017,7.0,1.747,2.25,23.4,3.0,1.0,5.0,4.0,2017,6,276,Sunday,47.397
6/5/2017,3.33,5.99,4.5,9.7,5.0,0.0,0.0,8.0,2017,6,276,Monday,36.519999999999996
6/6/2017,1.0,3.0,0.0,18.0,3.0,0.0,6.0,7.5,2017,6,276,Tuesday,38.5
6/7/2017,5.33,4.693,4.0,21.0,13.0,0.0,20.0,7.0,2017,6,276,Wednesday,75.023
6/8/2017,5.0,1.823,3.15,21.0,4.0,0.0,2.0,4.2,2017,6,276,Thursday,41.173
6/9/2017,1.33,4.09,3.1,10.0,2.0,0.0,0.0,6.0,2017,6,276,Friday,26.52
6/10/2017,9.0,7.01,4.0,15.0,2.0,0.0,7.0,3.0,2017,6,276,Saturday,47.01
6/11/2017,5.5,3.99,8.5,28.25,8.0,0.0,2.0,3.0,2017,6,276,Sunday,59.24
6/12/2017,4.34,3.34,1.0,13.6,3.0,0.0,13.0,12.0,2017,6,276,Monday,50.28
6/13/2017,2.99,3.023,3.0,8.0,9.0,0.0,0.0,9.1,2017,6,276,Tuesday,35.113
6/14/2017,1.33,1.33,1.0,9.0,6.0,3.0,5.0,3.0,2017,6,276,Wednesday,29.66
6/15/2017,3.0,4.33,3.15,15.0,10.0,0.0,5.0,6.5,2017,6,276,Thursday,46.980000000000004
6/16/2017,4.0,2.01,0.0,12.25,6.0,0.0,0.0,5.44,2017,6,276,Friday,29.7
6/17/2017,2.0,8.726,5.0,12.0,4.0,0.0,5.0,5.0,2017,6,276,Saturday,41.726
6/18/2017,4.0,7.34,1.1,26.6,2.0,0.0,12.0,3.33,2017,6,276,Sunday,56.37
6/19/2017,1.33,1.98,1.0,18.0,1.0,1.0,8.0,3.0,2017,6,276,Monday,35.31
6/20/2017,9.33,1.0,5.1,12.0,5.0,0.0,5.0,8.63,2017,6,276,Tuesday,46.06
6/21/2017,4.0,1.33,2.0,21.0,4.0,0.0,2.0,5.4,2017,6,276,Wednesday,39.73
6/22/2017,1.0,3.34,0.0,7.0,4.0,0.0,8.0,11.0,2017,6,276,Thursday,34.34
6/23/2017,1.0,1.34,2.0,16.0,5.0,0.0,0.0,1.2,2017,6,276,Friday,26.54
6/24/2017,5.0,3.65,6.0,32.0,8.0,1.0,0.0,1.0,2017,6,276,Saturday,56.65
6/25/2017,6.5,2.34,6.0,22.0,4.0,0.0,0.0,4.6,2017,6,276,Sunday,45.440000000000005
6/26/2017,7.68,3.033,6.25,10.0,11.0,0.0,0.0,3.0,2017,6,276,Monday,40.963
6/27/2017,4.0,3.32,6.0,13.5,9.0,0.0,3.0,6.0,2017,6,276,Tuesday,44.82
6/28/2017,4.0,4.033,4.5,18.0,7.0,0.0,5.0,3.0,2017,6,276,Wednesday,45.533
6/29/2017,4.0,3.67,6.0,17.0,1.0,0.0,21.0,5.0,2017,6,276,Thursday,57.67
6/30/2017,6.67,2.132,2.0,18.0,2.0,0.0,0.0,6.0,2017,6,276,Friday,36.802
7/1/2017,3.33,2.33,1.0,10.0,5.0,0.0,10.0,4.0,2017,7,276,Saturday,35.66
7/2/2017,5.0,3.68,2.0,9.0,6.0,0.0,0.0,4.0,2017,7,276,Sunday,29.68
7/3/2017,3.67,0.0,1.5,8.0,11.0,0.0,11.0,0.0,2017,7,276,Monday,35.17
7/4/2017,10.67,2.34,5.0,18.0,7.0,0.0,0.0,6.0,2017,7,276,Tuesday,49.01
7/5/2017,4.5,1.66,2.0,16.0,20.0,0.0,22.0,6.0,2017,7,276,Wednesday,72.16
7/6/2017,4.33,7.0,4.0,20.6,3.0,1.0,1.0,1.0,2017,7,276,Thursday,41.93
7/7/2017,5.0,2.0,4.1,17.0,6.0,0.0,1.0,0.0,2017,7,276,Friday,35.1
7/8/2017,4.99,4.089,5.0,16.0,12.0,0.0,1.0,3.0,2017,7,276,Saturday,46.079
7/9/2017,2.33,7.16,0.5,15.0,4.0,0.0,1.0,4.0,2017,7,276,Sunday,33.99
7/10/2017,2.0,4.353,4.0,12.0,5.0,2.0,7.0,3.0,2017,7,276,Monday,39.353
7/11/2017,3.34,0.68,0.0,18.0,2.0,0.0,7.0,2.0,2017,7,276,Tuesday,33.019999999999996
7/12/2017,2.0,5.34,0.0,15.4,12.0,0.0,3.0,0.0,2017,7,276,Wednesday,37.74
7/13/2017,3.33,3.34,2.15,9.6,5.0,3.0,3.0,2.0,2017,7,276,Thursday,31.42
7/14/2017,2.33,3.759,2.0,16.0,8.0,0.0,5.0,3.0,2017,7,276,Friday,40.089
7/15/2017,3.33,9.34,3.0,21.0,3.0,0.0,0.0,2.0,2017,7,276,Saturday,41.67
7/16/2017,11.34,9.34,3.0,19.0,6.0,0.0,0.0,1.0,2017,7,276,Sunday,49.68
7/17/2017,9.0,4.747,3.0,16.4,6.0,2.0,4.0,3.0,2017,7,276,Monday,48.147
7/18/2017,9.67,5.67,1.5,14.0,8.0,0.0,20.0,4.0,2017,7,276,Tuesday,62.84
7/19/2017,6.33,3.66,4.0,20.6,6.0,3.0,1.0,6.0,2017,7,276,Wednesday,50.59
7/20/2017,5.0,4.0,3.0,18.0,11.0,2.0,2.0,2.0,2017,7,276,Thursday,47.0
7/21/2017,2.33,1.0,3.0,14.0,5.0,0.0,0.0,3.0,2017,7,276,Friday,28.33
7/22/2017,3.0,5.69,5.0,22.0,3.0,1.0,0.0,2.0,2017,7,276,Saturday,41.69
7/23/2017,6.5,2.429,2.0,12.0,4.0,0.0,4.0,5.0,2017,7,276,Sunday,35.929
7/24/2017,3.84,1.0,2.1,15.0,6.0,0.0,0.0,3.0,2017,7,276,Monday,30.939999999999998
7/25/2017,6.34,2.35,2.0,14.0,5.0,0.0,6.0,0.1,2017,7,276,Tuesday,35.79
7/26/2017,3.33,6.779,3.0,15.0,11.0,1.0,1.0,1.0,2017,7,276,Wednesday,42.109
7/27/2017,5.0,0.67,0.0,12.4,8.0,0.0,0.0,1.0,2017,7,276,Thursday,27.07
7/28/2017,4.0,5.0,1.1,17.2,10.0,0.0,0.0,3.0,2017,7,276,Friday,40.3
7/29/2017,3.0,3.33,2.0,14.15,1.0,0.0,0.0,4.0,2017,7,276,Saturday,27.48
7/30/2017,4.125,2.66,2.0,13.0,11.0,0.0,0.0,1.0,2017,7,276,Sunday,33.785
7/31/2017,7.34,0.81,2.25,21.0,9.0,0.0,5.0,2.0,2017,7,276,Monday,47.4
8/1/2017,7.33,3.33,2.0,15.6,3.0,0.0,1.0,1.0,2017,8,276,Tuesday,33.26
8/2/2017,6.0,2.66,1.0,25.0,2.0,0.0,1.0,4.0,2017,8,276,Wednesday,41.66
8/3/2017,6.33,0.66,4.0,10.0,8.0,0.0,1.0,3.0,2017,8,276,Thursday,32.99
8/4/2017,8.0,4.0,1.0,15.0,11.0,2.0,5.0,2.0,2017,8,276,Friday,48.0
8/5/2017,4.66,2.472,2.0,13.312,2.0,0.0,0.0,2.0,2017,8,276,Saturday,26.444
8/6/2017,2.0,3.429,1.0,13.0,6.0,0.0,0.0,3.0,2017,8,276,Sunday,28.429000000000002
8/7/2017,1.0,5.34,3.1,16.0,9.0,2.0,0.0,0.0,2017,8,276,Monday,36.44
8/8/2017,6.0,1.703,2.1,11.188,8.0,0.0,0.0,4.2,2017,8,276,Tuesday,33.191
8/9/2017,2.33,5.1,3.15,13.0,15.0,0.0,2.0,2.2,2017,8,276,Wednesday,42.78
8/10/2017,0.0,3.99,4.0,9.0,19.0,0.0,3.0,1.1,2017,8,276,Thursday,40.09
8/11/2017,4.33,1.65,5.1,8.0,6.0,3.0,0.0,0.0,2017,8,276,Friday,28.08
8/12/2017,2.69,4.939,2.5,22.6,4.0,0.0,6.0,2.0,2017,8,276,Saturday,44.729
8/13/2017,3.66,3.65,2.05,24.0,5.0,0.0,1.0,1.0,2017,8,276,Sunday,40.36
8/14/2017,11.34,2.067,4.0,13.0,4.0,0.0,0.0,2.0,2017,8,276,Monday,36.407
8/15/2017,2.33,6.703,2.15,35.0,11.0,0.0,2.0,3.0,2017,8,276,Tuesday,62.183
8/16/2017,5.33,3.67,1.0,10.45,13.0,0.0,4.0,2.0,2017,8,276,Wednesday,39.45
8/17/2017,5.16,1.33,5.0,12.0,8.0,0.0,1.0,1.5,2017,8,276,Thursday,33.99
8/18/2017,2.33,3.99,3.0,15.0,4.0,0.0,0.0,3.0,2017,8,276,Friday,31.32
8/19/2017,5.0,4.713,3.0,16.0,10.0,0.0,11.0,2.0,2017,8,276,Saturday,51.713
8/20/2017,4.33,2.056,6.0,14.4,6.0,0.0,2.0,1.0,2017,8,276,Sunday,35.786
8/21/2017,9.33,3.34,2.4,19.0,4.0,0.0,0.0,0.0,2017,8,276,Monday,38.07
8/22/2017,6.0,1.34,3.15,22.2,3.0,0.0,0.0,2.0,2017,8,276,Tuesday,37.69
8/23/2017,3.33,2.33,2.0,42.0,8.0,0.0,9.0,3.0,2017,8,276,Wednesday,69.66
8/24/2017,8.0,9.053,2.0,27.0,13.0,0.0,1.0,3.0,2017,8,276,Thursday,63.053
8/25/2017,6.0,3.01,1.0,20.25,17.0,0.0,0.0,1.0,2017,8,276,Friday,48.26
8/26/2017,4.99,3.516,1.0,19.0,10.0,0.0,6.0,2.0,2017,8,276,Saturday,46.506
8/27/2017,3.0,5.34,1.0,21.3,5.0,2.0,7.0,1.0,2017,8,276,Sunday,45.64
8/28/2017,8.0,7.0,5.0,16.0,12.0,0.0,1.0,3.0,2017,8,276,Monday,52.0
8/29/2017,7.0,3.066,3.5,17.0,5.0,0.0,11.0,2.1,2017,8,276,Tuesday,48.666000000000004
8/30/2017,7.67,3.99,3.15,17.0,4.0,3.0,0.0,2.0,2017,8,276,Wednesday,40.81
8/31/2017,16.68,3.033,3.05,17.0,4.0,0.0,0.0,1.0,2017,8,276,Thursday,44.763000000000005
9/1/2017,3.34,3.0,5.0,20.6,8.0,0.0,2.0,0.0,2017,9,276,Friday,41.94
9/2/2017,6.34,2.13,6.0,18.4,8.0,0.0,1.0,3.0,2017,9,276,Saturday,44.87
9/3/2017,6.83,5.462,2.0,18.4,7.0,0.0,1.0,3.0,2017,9,276,Sunday,43.692
9/4/2017,6.5,3.33,6.0,24.0,7.0,0.0,0.0,3.0,2017,9,276,Monday,49.83
9/5/2017,6.17,4.02,4.0,19.1,7.0,1.0,2.0,1.3,2017,9,276,Tuesday,44.589999999999996
9/6/2017,4.33,3.0,5.0,32.0,6.0,0.0,3.0,3.0,2017,9,276,Wednesday,56.33
9/7/2017,3.0,1.0,3.2,18.0,2.0,0.0,0.0,2.0,2017,9,276,Thursday,29.2
9/8/2017,8.83,7.32,3.1,34.0,8.0,0.0,3.0,4.0,2017,9,276,Friday,68.25
9/9/2017,6.0,8.34,2.5,20.0,7.0,0.0,0.0,4.0,2017,9,276,Saturday,47.84
9/10/2017,3.34,5.35,1.0,35.6,7.0,0.0,0.0,4.2,2017,9,276,Sunday,56.49
9/11/2017,2.0,3.373,2.0,12.0,16.0,0.0,0.0,2.0,2017,9,276,Monday,37.373000000000005
9/12/2017,1.0,4.35,5.2,18.25,6.0,1.0,1.0,2.2,2017,9,276,Tuesday,39.0
9/13/2017,4.0,0.66,2.0,25.0,16.0,0.0,5.0,0.0,2017,9,276,Wednesday,52.66
9/14/2017,5.0,5.34,5.0,22.4,6.0,0.0,9.0,5.0,2017,9,276,Thursday,57.739999999999995
9/15/2017,3.0,3.0,3.0,16.0,12.0,1.0,8.0,3.0,2017,9,276,Friday,49.0
9/16/2017,7.0,3.0,3.45,27.3,11.0,0.0,0.0,1.2,2017,9,276,Saturday,52.95
9/17/2017,5.0,4.34,4.0,32.0,6.0,1.0,7.0,5.0,2017,9,276,Sunday,64.34
9/18/2017,9.0,4.34,1.0,27.0,7.0,0.0,1.0,2.0,2017,9,276,Monday,51.34
9/19/2017,3.33,6.033,1.0,43.25,6.0,2.0,6.0,9.0,2017,9,276,Tuesday,76.613
9/20/2017,2.0,2.363,0.1,35.45,6.0,0.0,6.0,0.0,2017,9,276,Wednesday,51.913000000000004
9/21/2017,7.34,3.696,1.0,19.7,8.0,2.0,0.0,1.0,2017,9,276,Thursday,42.736
9/22/2017,4.66,2.241,3.0,27.5,2.0,0.0,0.0,3.0,2017,9,276,Friday,42.400999999999996
9/23/2017,9.99,6.99,3.0,14.45,12.0,2.0,0.0,2.0,2017,9,276,Saturday,50.43
9/24/2017,3.66,4.826,2.0,52.4,7.0,1.0,6.0,1.0,2017,9,276,Sunday,77.886
9/25/2017,1.0,2.517,1.0,39.2,7.0,3.0,26.0,1.0,2017,9,276,Monday,80.717
9/26/2017,2.0,5.67,2.1,38.6,4.0,0.0,6.0,1.0,2017,9,276,Tuesday,59.370000000000005
9/27/2017,4.0,2.33,3.0,38.0,7.0,3.0,3.0,0.0,2017,9,276,Wednesday,60.33
9/28/2017,3.34,2.68,2.5,37.85,3.0,0.0,10.0,0.0,2017,9,276,Thursday,59.370000000000005
9/29/2017,1.0,5.0,3.0,35.4,8.0,6.0,5.0,1.0,2017,9,276,Friday,64.4
9/30/2017,5.33,3.01,3.0,61.9,6.0,0.0,28.0,0.0,2017,9,276,Saturday,107.24
10/1/2017,4.0,5.891,3.0,72.1,7.0,1.0,20.0,1.0,2017,10,276,Sunday,113.991
10/2/2017,8.33,2.0,3.15,18.0,3.0,1.0,0.0,0.0,2017,10,276,Monday,35.480000000000004
10/3/2017,0.34,2.1,3.15,57.2,21.0,3.0,5.0,2.0,2017,10,276,Tuesday,93.79
10/4/2017,2.0,4.33,4.0,37.0,6.0,0.0,2.0,1.0,2017,10,276,Wednesday,56.33
10/5/2017,5.33,3.99,5.0,40.8,5.0,0.0,11.0,2.0,2017,10,276,Thursday,73.12
10/6/2017,3.99,4.66,1.0,39.8,7.0,0.0,6.0,2.0,2017,10,276,Friday,64.44999999999999
10/7/2017,4.0,2.023,2.0,35.25,4.0,0.0,10.0,1.0,2017,10,276,Saturday,58.272999999999996
10/8/2017,8.67,3.261,5.2,77.1,2.0,0.0,15.0,4.0,2017,10,276,Sunday,115.231
10/9/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,10,276,Monday,0.0
10/10/2017,10.0,2.68,2.0,25.0,8.0,0.0,11.0,3.0,2017,10,276,Tuesday,61.68
10/11/2017,3.5,1.0,4.6,39.4,2.0,0.0,6.0,2.5,2017,10,276,Wednesday,59.0
10/12/2017,4.0,2.393,2.3,41.0,9.0,0.0,1.0,2.0,2017,10,276,Thursday,61.693
10/13/2017,5.33,1.396,0.6,38.0,8.0,2.0,3.0,4.0,2017,10,276,Friday,62.326
10/14/2017,4.84,3.66,4.0,42.2,9.0,1.0,20.0,0.0,2017,10,276,Saturday,84.7
10/15/2017,6.0,6.68,1.0,37.0,5.0,0.0,11.0,2.0,2017,10,276,Sunday,68.68
10/16/2017,2.33,0.67,0.0,45.1,9.0,0.0,2.0,2.0,2017,10,276,Monday,61.1
10/17/2017,3.34,1.67,6.0,26.2,9.0,2.0,6.0,1.0,2017,10,276,Tuesday,55.21
10/18/2017,5.34,1.33,1.0,52.85,15.0,0.0,1.0,1.0,2017,10,276,Wednesday,77.52000000000001
10/19/2017,4.33,5.99,4.7,25.5,8.0,0.0,13.0,0.0,2017,10,276,Thursday,61.519999999999996
10/20/2017,2.83,4.363,3.0,36.25,15.0,0.0,8.0,0.0,2017,10,276,Friday,69.443
10/21/2017,3.33,3.769,3.3,25.2,9.0,3.0,5.0,4.0,2017,10,276,Saturday,56.599000000000004
10/22/2017,8.0,5.0,5.0,57.8,8.0,0.0,9.0,2.0,2017,10,276,Sunday,94.8
10/23/2017,3.33,1.363,2.0,28.6,4.0,0.0,28.0,1.0,2017,10,276,Monday,68.293
10/24/2017,2.0,2.0,10.0,65.2,3.0,0.0,10.0,1.0,2017,10,276,Tuesday,93.2
10/25/2017,6.34,3.33,5.35,26.9,4.0,0.0,1.0,1.0,2017,10,276,Wednesday,47.92
10/26/2017,1.33,1.099,2.0,38.0,9.0,1.0,5.0,2.3,2017,10,276,Thursday,59.729
10/27/2017,6.32,2.363,6.0,26.0,14.0,1.0,21.0,2.0,2017,10,276,Friday,78.68299999999999
10/28/2017,5.0,2.33,4.0,24.1,11.0,0.0,7.0,3.0,2017,10,276,Saturday,56.43
10/29/2017,7.66,2.373,1.05,36.0,3.0,0.0,1.0,2.2,2017,10,276,Sunday,53.283
10/30/2017,1.5,3.66,2.0,32.8,7.0,0.0,9.0,1.0,2017,10,276,Monday,56.959999999999994
10/31/2017,4.33,1.363,4.0,38.0,2.0,0.0,0.0,1.0,2017,10,276,Tuesday,50.693
11/1/2017,0.67,3.429,2.0,23.0,5.0,0.0,3.0,1.0,2017,11,276,Wednesday,38.099000000000004
11/2/2017,4.0,2.066,1.55,22.1,5.0,0.0,11.0,3.0,2017,11,276,Thursday,48.716
11/3/2017,2.33,7.67,4.4,37.4,10.0,3.0,6.0,1.0,2017,11,276,Friday,71.8
11/4/2017,10.34,7.472,6.0,33.0,5.0,0.0,1.0,3.2,2017,11,276,Saturday,66.012
11/5/2017,6.33,5.799,1.1,35.45,1.0,0.0,5.0,2.0,2017,11,276,Sunday,56.679
11/6/2017,8.34,3.2,2.0,20.2,11.0,3.0,8.0,1.0,2017,11,276,Monday,56.739999999999995
11/7/2017,0.67,4.0,7.0,20.0,4.0,0.0,0.0,1.5,2017,11,276,Tuesday,37.17
11/8/2017,6.0,1.1,2.0,9.2,1.0,0.0,5.0,1.0,2017,11,276,Wednesday,25.299999999999997
11/9/2017,2.67,3.746,0.0,28.8,2.0,0.0,11.0,1.0,2017,11,276,Thursday,49.216
11/10/2017,9.34,6.66,6.2,34.0,9.0,0.0,22.0,2.0,2017,11,276,Friday,89.2
11/11/2017,8.5,3.0,4.1,32.0,8.0,0.0,2.0,0.0,2017,11,276,Saturday,57.6
11/12/2017,5.0,3.65,6.15,40.0,9.0,0.0,3.0,2.0,2017,11,276,Sunday,68.8
11/13/2017,9.33,2.429,4.2,44.2,5.0,0.0,5.0,0.2,2017,11,276,Monday,70.35900000000001
11/14/2017,3.0,0.859,2.0,6.8,14.0,0.0,19.0,1.0,2017,11,276,Tuesday,46.659
11/15/2017,5.33,2.726,7.7,17.0,8.0,3.0,0.0,1.0,2017,11,276,Wednesday,44.756
11/16/2017,5.33,2.0,3.0,17.6,3.0,0.0,1.0,1.0,2017,11,276,Thursday,32.93
11/17/2017,3.0,4.837,3.0,34.0,5.0,0.0,30.0,2.0,2017,11,276,Friday,81.837
11/18/2017,5.33,8.45,2.0,42.5,2.0,0.0,8.0,1.2,2017,11,276,Saturday,69.48
11/19/2017,4.0,6.88,1.0,29.0,3.0,0.0,6.0,2.5,2017,11,276,Sunday,52.379999999999995
11/20/2017,2.34,5.34,2.4,28.8,10.0,0.0,2.0,0.0,2017,11,276,Monday,50.88
11/21/2017,13.33,0.68,1.0,22.4,5.0,0.0,2.0,1.0,2017,11,276,Tuesday,45.41
11/22/2017,2.0,4.0,1.0,26.1,20.0,0.0,1.0,1.0,2017,11,276,Wednesday,55.1
11/23/2017,9.33,5.99,6.0,34.3,14.0,0.0,0.0,3.0,2017,11,276,Thursday,72.62
11/24/2017,8.0,3.132,5.0,34.324,5.0,2.0,2.0,0.0,2017,11,276,Friday,59.455999999999996
11/25/2017,5.33,6.076,4.1,26.5,8.0,0.0,2.0,0.0,2017,11,276,Saturday,52.006
11/26/2017,5.66,5.786,1.0,31.2,2.0,1.0,12.0,2.0,2017,11,276,Sunday,60.646
11/27/2017,1.34,3.67,6.1,34.825,4.0,0.0,7.0,3.0,2017,11,276,Monday,59.935
11/28/2017,5.0,1.34,5.35,40.6,5.0,3.0,8.0,3.0,2017,11,276,Tuesday,71.28999999999999
11/29/2017,6.34,2.397,4.1,32.6,7.0,0.0,5.0,3.0,2017,11,276,Wednesday,60.437
11/30/2017,5.67,1.396,3.0,30.0,2.0,0.0,9.0,3.0,2017,11,276,Thursday,54.066
12/1/2017,10.33,7.66,1.0,25.4,3.0,0.0,5.0,2.0,2017,12,276,Friday,54.39
12/2/2017,4.33,3.67,5.0,22.0,11.0,0.0,0.0,1.5,2017,12,276,Saturday,47.5
12/3/2017,5.33,6.023,3.0,33.4,3.0,0.0,6.0,2.0,2017,12,276,Sunday,58.753
12/4/2017,1.0,2.363,4.0,15.6,3.0,0.0,13.0,3.0,2017,12,276,Monday,41.963
12/5/2017,3.68,3.165,4.05,17.1,1.0,0.0,6.0,2.0,2017,12,276,Tuesday,36.995000000000005
12/6/2017,4.0,4.396,2.1,29.2,12.0,0.0,6.0,1.0,2017,12,276,Wednesday,58.696
12/7/2017,3.0,2.66,5.45,24.9,8.0,0.0,7.0,1.0,2017,12,276,Thursday,52.01
12/8/2017,5.33,2.51,3.5,44.2,5.0,1.0,7.0,2.0,2017,12,276,Friday,70.54
12/9/2017,5.0,2.17,5.4,36.6,14.0,0.0,7.0,2.0,2017,12,276,Saturday,72.17
12/10/2017,5.0,2.802,5.0,48.0,7.0,0.0,18.0,2.0,2017,12,276,Sunday,87.80199999999999
12/11/2017,8.0,6.0,5.5,34.4,10.0,0.0,6.0,1.0,2017,12,276,Monday,70.9
12/12/2017,1.33,5.066,3.0,44.0,6.0,1.0,12.0,2.0,2017,12,276,Tuesday,74.396
12/13/2017,4.0,3.34,2.3,29.0,9.0,0.0,0.0,1.0,2017,12,276,Wednesday,48.64
12/14/2017,3.0,3.0,3.0,30.0,5.0,0.0,0.0,3.0,2017,12,276,Thursday,47.0
12/15/2017,4.18,5.01,2.5,29.0,6.0,0.0,0.0,1.0,2017,12,276,Friday,47.69
12/16/2017,11.0,6.0,3.0,36.6,6.0,1.0,1.0,2.0,2017,12,276,Saturday,66.6
12/17/2017,7.0,0.33,5.1,37.0,11.0,0.0,15.0,2.0,2017,12,276,Sunday,77.43
12/18/2017,0.66,4.67,6.0,31.6,7.0,0.0,8.0,0.0,2017,12,276,Monday,57.93
12/19/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,12,276,Tuesday,0.0
12/20/2017,2.0,3.396,3.0,27.2,3.0,0.0,11.0,2.0,2017,12,276,Wednesday,51.596000000000004
12/21/2017,2.02,2.66,4.0,23.4,5.0,0.0,6.0,0.0,2017,12,276,Thursday,43.08
12/22/2017,5.99,2.769,1.5,26.0,13.0,0.0,1.0,1.6,2017,12,276,Friday,51.859
12/23/2017,6.0,4.505,6.1,28.3,6.0,0.0,1.0,1.0,2017,12,276,Saturday,52.905
12/24/2017,7.66,3.46,2.0,32.2,4.0,0.0,5.0,1.0,2017,12,276,Sunday,55.32000000000001
12/25/2017,1.0,0.62,4.1,15.53,4.0,0.0,6.0,2.0,2017,12,276,Monday,33.25
12/26/2017,2.99,4.67,3.5,56.9,9.0,0.0,9.0,2.0,2017,12,276,Tuesday,88.06
12/27/2017,7.0,4.814,5.15,32.7,9.0,0.0,3.0,0.0,2017,12,276,Wednesday,61.664
12/28/2017,7.33,3.462,5.1,35.35,12.0,3.0,24.0,1.0,2017,12,276,Thursday,91.242
12/29/2017,9.34,2.066,2.5,41.4,17.0,0.0,11.0,2.0,2017,12,276,Friday,85.306
12/30/2017,8.68,8.363,4.0,50.0,8.0,0.0,10.0,3.0,2017,12,276,Saturday,92.043
12/31/2017,13.83,10.043,5.3,70.2,9.0,0.0,0.0,1.0,2017,12,276,Sunday,109.373
1/1/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,276,Monday,0.0
1/2/2018,1.0,5.33,2.25,38.0,3.0,0.0,2.0,2.0,2018,1,276,Tuesday,53.58
1/3/2018,4.67,2.397,3.0,54.0,4.0,0.0,10.0,3.0,2018,1,276,Wednesday,81.06700000000001
1/4/2018,6.0,1.099,1.0,39.2,9.0,0.0,1.0,2.0,2018,1,276,Thursday,59.29900000000001
1/5/2018,12.0,6.825,3.0,26.0,11.0,0.0,21.0,1.0,2018,1,276,Friday,80.825
1/6/2018,4.66,1.66,2.2,73.0,4.0,0.0,5.0,8.0,2018,1,276,Saturday,98.52
1/7/2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,1,276,Sunday,0.0
1/8/2018,2.33,6.53,4.2,29.6,5.0,0.0,0.0,1.0,2018,1,276,Monday,48.66
1/9/2018,5.33,2.099,5.0,33.825,9.0,6.0,10.0,1.0,2018,1,276,Tuesday,72.254
1/10/2018,9.33,7.406,6.0,44.5,12.0,0.0,6.0,2.0,2018,1,276,Wednesday,87.236
1/11/2018,4.0,4.33,5.5,37.6,7.0,0.0,5.0,0.0,2018,1,276,Thursday,63.43
1/12/2018,5.66,1.33,3.0,42.0,11.0,0.0,10.0,0.0,2018,1,276,Friday,72.99000000000001
1/13/2018,3.5,3.495,3.2,32.0,6.0,0.0,8.0,1.0,2018,1,276,Saturday,57.195
1/14/2018,4.33,5.155,1.2,36.0,2.0,0.0,5.0,1.0,2018,1,276,Sunday,54.685
1/15/2018,6.99,2.0,5.1,26.0,8.0,0.0,15.0,2.0,2018,1,276,Monday,65.09
1/16/2018,6.34,2.67,3.0,18.0,2.0,0.0,8.0,0.0,2018,1,276,Tuesday,40.01
1/17/2018,6.67,2.85,2.0,30.2,10.0,2.0,41.0,2.0,2018,1,276,Wednesday,96.72
1/18/2018,4.33,3.726,4.0,58.4,9.0,0.0,2.0,1.0,2018,1,276,Thursday,82.456
1/19/2018,6.33,2.528,3.0,23.4,12.0,0.0,3.0,1.0,2018,1,276,Friday,51.257999999999996
1/20/2018,2.66,2.32,2.0,38.0,2.0,0.0,5.0,0.0,2018,1,276,Saturday,51.980000000000004
1/21/2018,3.33,3.53,3.4,32.8,6.0,0.0,1.0,3.5,2018,1,276,Sunday,53.559999999999995
1/22/2018,6.0,3.396,6.0,29.0,5.0,0.0,6.0,1.0,2018,1,276,Monday,56.396
1/23/2018,1.0,1.066,4.6,38.6,4.0,0.0,5.0,1.0,2018,1,276,Tuesday,55.266
1/24/2018,7.33,6.67,4.0,32.0,13.0,0.0,4.0,1.0,2018,1,276,Wednesday,68.0
1/25/2018,3.66,5.132,4.2,36.8,15.0,0.0,7.0,3.0,2018,1,276,Thursday,74.792
1/26/2018,3.0,3.023,0.4,62.2,9.0,0.0,12.0,1.0,2018,1,276,Friday,90.623
1/27/2018,3.34,7.33,3.0,52.9,7.0,0.0,3.0,4.0,2018,1,276,Saturday,80.57
1/28/2018,1.5,2.35,5.65,55.0,11.0,0.0,10.0,2.0,2018,1,276,Sunday,87.5
1/29/2018,2.33,4.363,4.25,47.9,10.0,3.0,4.0,1.0,2018,1,276,Monday,76.843
1/30/2018,4.33,3.76,3.0,37.0,11.0,0.0,4.0,3.0,2018,1,276,Tuesday,66.09
1/31/2018,0.33,5.076,4.0,30.4,12.0,0.0,6.0,1.0,2018,1,276,Wednesday,58.806
2/1/2018,5.34,4.33,6.0,30.5,7.0,0.0,6.0,3.0,2018,2,276,Thursday,62.17
